"estado","nome","partido","coligacao","votos","porcentagem","cargo","ano","turno"
"Sergipe","José Serra ","PSDB","PSDB",362923,0.421377028124327,"Presidente",2002,"Turno 2"
"Bahia","José Serra ","PSDB","PSDB",1937780,2.24988765539456,"Presidente",2002,"Turno 2"
"Minas Gerais","José Serra ","PSDB","PSDB",3223960,3.74322565280157,"Presidente",2002,"Turno 2"
"Espírito Santo","José Serra ","PSDB","PSDB",646494,0.750621262417121,"Presidente",2002,"Turno 2"
"Rio de Janeiro","José Serra ","PSDB","PSDB",1682472,1.95345858835729,"Presidente",2002,"Turno 2"
"São Paulo","José Serra ","PSDB","PSDB",9073187,10.5345557423373,"Presidente",2002,"Turno 2"
"Paraná","José Serra ","PSDB","PSDB",2017198,2.34209707948611,"Presidente",2002,"Turno 2"
"Santa Catarina","José Serra ","PSDB","PSDB",1070502,1.24292191831642,"Presidente",2002,"Turno 2"
"R. G. do Sul","José Serra ","PSDB","PSDB",2608109,3.02818289125878,"Presidente",2002,"Turno 2"
"M. G. do Sul","José Serra ","PSDB","PSDB",483196,0.561021744231042,"Presidente",2002,"Turno 2"
"Mato Grosso","José Serra ","PSDB","PSDB",542695,0.630103923636506,"Presidente",2002,"Turno 2"
"Goiás","José Serra ","PSDB","PSDB",1071070,1.24358140297838,"Presidente",2002,"Turno 2"
"Distrito Federal","José Serra ","PSDB","PSDB",471485,0.54742451733618,"Presidente",2002,"Turno 2"
"Rondônia"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",329598,0.343392051855182,"Presidente",2006,"Turno 1"
"Acre"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",133221,0.138796450646543,"Presidente",2006,"Turno 1"
"Amazonas"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1070656,1.11546417354189,"Presidente",2006,"Turno 1"
"Roraima"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",49433,0.051501827375643,"Presidente",2006,"Turno 1"
"Pará"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1631569,1.69985202171526,"Presidente",2006,"Turno 1"
"Amapá"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",160675,0.167399431828565,"Presidente",2006,"Turno 1"
"Tocantins"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",392151,0.408562966180199,"Presidente",2006,"Turno 1"
"Maranhão"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",2128103,2.217166535383,"Presidente",2006,"Turno 1"
"Piauí"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1055600,1.09977806278658,"Presidente",2006,"Turno 1"
"Ceará"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",2852895,2.97229190643568,"Presidente",2006,"Turno 1"
"R. G. do Norte"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",952796,0.992671598248198,"Presidente",2006,"Turno 1"
"Paraíba"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1258341,1.31100400464657,"Presidente",2006,"Turno 1"
"Pernambuco"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",2993618,3.11890432433026,"Presidente",2006,"Turno 1"
"Alagoas"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",625162,0.651325742030865,"Presidente",2006,"Turno 1"
"Sergipe"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",476399,0.496336840975239,"Presidente",2006,"Turno 1"
"Bahia"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",4293200,4.47287531181823,"Presidente",2006,"Turno 1"
"Minas Gerais"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",5192439,5.40974848859176,"Presidente",2006,"Turno 1"
"Espirito Santo"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",953609,0.993518623224558,"Presidente",2006,"Turno 1"
"Rio de Janeiro "," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",4092648,4.26392998210246,"Presidente",2006,"Turno 1"
"São Paulo"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",8091867,8.43052085409873,"Presidente",2006,"Turno 1"
"Paraná"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",2111589,2.19996140566639,"Presidente",2006,"Turno 1"
"Santa Catarina"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1108851,1.15525767781258,"Presidente",2006,"Turno 1"
"R. G. do Sul"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",2052656,2.13856199246612,"Presidente",2006,"Turno 1"
"Mato Grosso"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",557244,0.580565296342784,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",439965,0.458378036561099,"Presidente",2006,"Turno 1"
"Goiás"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",1143122,1.19096295821212,"Presidente",2006,"Turno 1"
"Distrito Federal"," Luiz Inácio Lula da Silva ","PT","PT PRB PCdoB",499407,0.520307751991337,"Presidente",2006,"Turno 1"
"Rondônia","Geraldo Alckmin ","PSDB","PSDB PFL",344096,0.358496809674696,"Presidente",2006,"Turno 1"
"Acre","Geraldo Alckmin ","PSDB","PSDB PFL",161889,0.168664239111838,"Presidente",2006,"Turno 1"
"Amazonas","Geraldo Alckmin ","PSDB","PSDB PFL",170785,0.177932546848243,"Presidente",2006,"Turno 1"
"Roraima","Geraldo Alckmin ","PSDB","PSDB PFL",112908,0.117633328451219,"Presidente",2006,"Turno 1"
"Pará","Geraldo Alckmin ","PSDB","PSDB PFL",1310437,1.36528028160653,"Presidente",2006,"Turno 1"
"Amapá","Geraldo Alckmin ","PSDB","PSDB PFL",95070,0.0990487878259944,"Presidente",2006,"Turno 1"
"Tocantins","Geraldo Alckmin ","PSDB","PSDB PFL",249544,0.259987700738929,"Presidente",2006,"Turno 1"
"Maranhão","Geraldo Alckmin ","PSDB","PSDB PFL",530164,0.55235196748691,"Presidente",2006,"Turno 1"
"Piauí","Geraldo Alckmin ","PSDB","PSDB PFL",440063,0.458480137972763,"Presidente",2006,"Turno 1"
"Ceará","Geraldo Alckmin ","PSDB","PSDB PFL",912726,0.950924623091076,"Presidente",2006,"Turno 1"
"R. G. do Norte","Geraldo Alckmin ","PSDB","PSDB PFL",499934,0.520856807541819,"Presidente",2006,"Turno 1"
"Paraíba","Geraldo Alckmin ","PSDB","PSDB PFL",537042,0.559517819623937,"Presidente",2006,"Turno 1"
"Pernambuco","Geraldo Alckmin ","PSDB","PSDB PFL",964730,1.0051050497462,"Presidente",2006,"Turno 1"
"Alagoas","Geraldo Alckmin ","PSDB","PSDB PFL",506722,0.527928893076297,"Presidente",2006,"Turno 1"
"Sergipe","Geraldo Alckmin ","PSDB","PSDB PFL",446454,0.465138608604886,"Presidente",2006,"Turno 1"
"Bahia","Geraldo Alckmin ","PSDB","PSDB PFL",1676484,1.74664676564294,"Presidente",2006,"Turno 1"
"Minas Gerais","Geraldo Alckmin ","PSDB","PSDB PFL",4151507,4.3252522983184,"Presidente",2006,"Turno 1"
"Espirito Santo","Geraldo Alckmin ","PSDB","PSDB PFL",668792,0.696781707244372,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","Geraldo Alckmin ","PSDB","PSDB PFL",2402076,2.50260561760717,"Presidente",2006,"Turno 1"
"São Paulo","Geraldo Alckmin ","PSDB","PSDB PFL",11927802,12.4269941046437,"Presidente",2006,"Turno 1"
"Paraná","Geraldo Alckmin ","PSDB","PSDB PFL",2953572,3.07718235360048,"Presidente",2006,"Turno 1"
"Santa Catarina","Geraldo Alckmin ","PSDB","PSDB PFL",1889277,1.96834539515653,"Presidente",2006,"Turno 1"
"R. G. do Sul","Geraldo Alckmin ","PSDB","PSDB PFL",3460730,3.60556549377357,"Presidente",2006,"Turno 1"
"Mato Grosso","Geraldo Alckmin ","PSDB","PSDB PFL",790320,0.823395792517513,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","Geraldo Alckmin ","PSDB","PSDB PFL",687583,0.716359132005477,"Presidente",2006,"Turno 1"
"Goiás","Geraldo Alckmin ","PSDB","PSDB PFL",1465628,1.52696620178644,"Presidente",2006,"Turno 1"
"Distrito Federal","Geraldo Alckmin ","PSDB","PSDB PFL",594521,0.619402381267466,"Presidente",2006,"Turno 1"
"Rondônia","Heloísa Helena ","PSOL","PSOL PSTU",40753,0.0424585594853555,"Presidente",2006,"Turno 1"
"Acre","Heloísa Helena ","PSOL","PSOL PSTU",13082,0.0136294966060761,"Presidente",2006,"Turno 1"
"Amazonas","Heloísa Helena ","PSOL","PSOL PSTU",90479,0.0942656492448528,"Presidente",2006,"Turno 1"
"Roraima","Heloísa Helena ","PSOL","PSOL PSTU",22034,0.0229561480062897,"Presidente",2006,"Turno 1"
"Pará","Heloísa Helena ","PSOL","PSOL PSTU",149278,0.155525454392435,"Presidente",2006,"Turno 1"
"Amapá","Heloísa Helena ","PSOL","PSOL PSTU",29711,0.0309544392037248,"Presidente",2006,"Turno 1"
"Tocantins","Heloísa Helena ","PSOL","PSOL PSTU",15989,0.0166581578684109,"Presidente",2006,"Turno 1"
"Maranhão","Heloísa Helena ","PSOL","PSOL PSTU",80749,0.0841284376581595,"Presidente",2006,"Turno 1"
"Piauí","Heloísa Helena ","PSOL","PSOL PSTU",38867,0.0404936282363829,"Presidente",2006,"Turno 1"
"Ceará","Heloísa Helena ","PSOL","PSOL PSTU",148886,0.155117048745777,"Presidente",2006,"Turno 1"
"R. G. do Norte","Heloísa Helena ","PSOL","PSOL PSTU",81185,0.0845826847549528,"Presidente",2006,"Turno 1"
"Paraíba","Heloísa Helena ","PSOL","PSOL PSTU",80351,0.0837137809046648,"Presidente",2006,"Turno 1"
"Pernambuco","Heloísa Helena ","PSOL","PSOL PSTU",157966,0.164577057091838,"Presidente",2006,"Turno 1"
"Alagoas","Heloísa Helena ","PSOL","PSOL PSTU",178557,0.186029813903924,"Presidente",2006,"Turno 1"
"Sergipe","Heloísa Helena ","PSOL","PSOL PSTU",62544,0.0651615376647628,"Presidente",2006,"Turno 1"
"Bahia","Heloísa Helena ","PSOL","PSOL PSTU",276325,0.287889516104112,"Presidente",2006,"Turno 1"
"Minas Gerais","Heloísa Helena ","PSOL","PSOL PSTU",579920,0.60419031278059,"Presidente",2006,"Turno 1"
"Espirito Santo","Heloísa Helena ","PSOL","PSOL PSTU",107172,0.111657270315425,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","Heloísa Helena ","PSOL","PSOL PSTU",1425699,1.48536612763998,"Presidente",2006,"Turno 1"
"São Paulo","Heloísa Helena ","PSOL","PSOL PSTU",1558639,1.62386981811634,"Presidente",2006,"Turno 1"
"Paraná","Heloísa Helena ","PSOL","PSOL PSTU",301688,0.314313986553577,"Presidente",2006,"Turno 1"
"Santa Catarina","Heloísa Helena ","PSOL","PSOL PSTU",220431,0.229656288516585,"Presidente",2006,"Turno 1"
"R. G. do Sul","Heloísa Helena ","PSOL","PSOL PSTU",439959,0.458371785454262,"Presidente",2006,"Turno 1"
"Mato Grosso","Heloísa Helena ","PSOL","PSOL PSTU",59201,0.0616786293056348,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","Heloísa Helena ","PSOL","PSOL PSTU",68112,0.0709625648091315,"Presidente",2006,"Turno 1"
"Goiás","Heloísa Helena ","PSOL","PSOL PSTU",179102,0.186597622774916,"Presidente",2006,"Turno 1"
"Distrito Federal","Heloísa Helena ","PSOL","PSOL PSTU",165420,0.172343015485179,"Presidente",2006,"Turno 1"
"Rondônia","Cristóvão Buarque ","PDT","PDT",14685,0.0152995839825889,"Presidente",2006,"Turno 1"
"Acre","Cristóvão Buarque ","PDT","PDT",3617,0.00376837557133293,"Presidente",2006,"Turno 1"
"Amazonas","Cristóvão Buarque ","PDT","PDT",36329,0.0378494100444993,"Presidente",2006,"Turno 1"
"Roraima","Cristóvão Buarque ","PDT","PDT",3956,0.00412156310760107,"Presidente",2006,"Turno 1"
"Pará","Cristóvão Buarque ","PDT","PDT",53059,0.0552795796072309,"Presidente",2006,"Turno 1"
"Amapá","Cristóvão Buarque ","PDT","PDT",9157,0.00954023088379753,"Presidente",2006,"Turno 1"
"Tocantins","Cristóvão Buarque ","PDT","PDT",9802,0.0102122248687325,"Presidente",2006,"Turno 1"
"Maranhão","Cristóvão Buarque ","PDT","PDT",72815,0.0758623907178898,"Presidente",2006,"Turno 1"
"Piauí","Cristóvão Buarque ","PDT","PDT",30812,0.0321015173082417,"Presidente",2006,"Turno 1"
"Ceará","Cristóvão Buarque ","PDT","PDT",78353,0.0816321623280755,"Presidente",2006,"Turno 1"
"R. G. do Norte","Cristóvão Buarque ","PDT","PDT",43690,0.0455184762818733,"Presidente",2006,"Turno 1"
"Paraíba","Cristóvão Buarque ","PDT","PDT",45397,0.0472969161768872,"Presidente",2006,"Turno 1"
"Pernambuco","Cristóvão Buarque ","PDT","PDT",90445,0.094230226306112,"Presidente",2006,"Turno 1"
"Alagoas","Cristóvão Buarque ","PDT","PDT",27172,0.0283091791607018,"Presidente",2006,"Turno 1"
"Sergipe","Cristóvão Buarque ","PDT","PDT",17916,0.0186658050141003,"Presidente",2006,"Turno 1"
"Bahia","Cristóvão Buarque ","PDT","PDT",174313,0.181608197668166,"Presidente",2006,"Turno 1"
"Minas Gerais","Cristóvão Buarque ","PDT","PDT",272152,0.283541871299254,"Presidente",2006,"Turno 1"
"Espirito Santo","Cristóvão Buarque ","PDT","PDT",66097,0.0688632347631719,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","Cristóvão Buarque ","PDT","PDT",372370,0.387954108791055,"Presidente",2006,"Turno 1"
"São Paulo","Cristóvão Buarque ","PDT","PDT",385119,0.401236668967699,"Presidente",2006,"Turno 1"
"Paraná","Cristóvão Buarque ","PDT","PDT",190452,0.198422633207492,"Presidente",2006,"Turno 1"
"Santa Catarina","Cristóvão Buarque ","PDT","PDT",109876,0.114474435796455,"Presidente",2006,"Turno 1"
"R. G. do Sul","Cristóvão Buarque ","PDT","PDT",239437,0.249457711272669,"Presidente",2006,"Turno 1"
"Mato Grosso","Cristóvão Buarque ","PDT","PDT",31457,0.0327735112931767,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","Cristóvão Buarque ","PDT","PDT",24245,0.0252596808755784,"Presidente",2006,"Turno 1"
"Goiás","Cristóvão Buarque ","PDT","PDT",51445,0.0535980318681843,"Presidente",2006,"Turno 1"
"Distrito Federal","Cristóvão Buarque ","PDT","PDT",82854,0.0863215343066682,"Presidente",2006,"Turno 1"
"Rondônia","Ana Maria Rangel ","PRP","PRP",1116,0.00116270587160839,"Presidente",2006,"Turno 1"
"Acre","Ana Maria Rangel ","PRP","PRP",491,0.000511548909462115,"Presidente",2006,"Turno 1"
"Amazonas","Ana Maria Rangel ","PRP","PRP",1806,0.00188158315781788,"Presidente",2006,"Turno 1"
"Roraima","Ana Maria Rangel ","PRP","PRP",454,0.000473000417303055,"Presidente",2006,"Turno 1"
"Pará","Ana Maria Rangel ","PRP","PRP",3626,0.00377775223158784,"Presidente",2006,"Turno 1"
"Amapá","Ana Maria Rangel ","PRP","PRP",418,0.00043549377628343,"Presidente",2006,"Turno 1"
"Tocantins","Ana Maria Rangel ","PRP","PRP",932,0.000971005261952528,"Presidente",2006,"Turno 1"
"Maranhão","Ana Maria Rangel ","PRP","PRP",3605,0.00375587335765972,"Presidente",2006,"Turno 1"
"Piauí","Ana Maria Rangel ","PRP","PRP",1960,0.00204202823329072,"Presidente",2006,"Turno 1"
"Ceará","Ana Maria Rangel ","PRP","PRP",5664,0.00590104485375442,"Presidente",2006,"Turno 1"
"R. G. do Norte","Ana Maria Rangel ","PRP","PRP",3860,0.0040215453982154,"Presidente",2006,"Turno 1"
"Paraíba","Ana Maria Rangel ","PRP","PRP",2926,0.00304845643398401,"Presidente",2006,"Turno 1"
"Pernambuco","Ana Maria Rangel ","PRP","PRP",4966,0.00517383275842946,"Presidente",2006,"Turno 1"
"Alagoas","Ana Maria Rangel ","PRP","PRP",2073,0.00215975741204677,"Presidente",2006,"Turno 1"
"Sergipe","Ana Maria Rangel ","PRP","PRP",1915,0.00199514493201619,"Presidente",2006,"Turno 1"
"Bahia","Ana Maria Rangel ","PRP","PRP",9851,0.0102632755745648,"Presidente",2006,"Turno 1"
"Minas Gerais","Ana Maria Rangel ","PRP","PRP",14155,0.0147474028786889,"Presidente",2006,"Turno 1"
"Espirito Santo","Ana Maria Rangel ","PRP","PRP",2805,0.00292239244611249,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","Ana Maria Rangel ","PRP","PRP",14136,0.0147276077070396,"Presidente",2006,"Turno 1"
"São Paulo","Ana Maria Rangel ","PRP","PRP",18927,0.0197191165160681,"Presidente",2006,"Turno 1"
"Paraná","Ana Maria Rangel ","PRP","PRP",7434,0.00774512137055267,"Presidente",2006,"Turno 1"
"Santa Catarina","Ana Maria Rangel ","PRP","PRP",5318,0.00554056435951024,"Presidente",2006,"Turno 1"
"R. G. do Sul","Ana Maria Rangel ","PRP","PRP",7658,0.0079784960257859,"Presidente",2006,"Turno 1"
"Mato Grosso","Ana Maria Rangel ","PRP","PRP",1846,0.00192325720339524,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","Ana Maria Rangel ","PRP","PRP",1551,0.0016159111172622,"Presidente",2006,"Turno 1"
"Goiás","Ana Maria Rangel ","PRP","PRP",3907,0.0040705124017688,"Presidente",2006,"Turno 1"
"Distrito Federal","Ana Maria Rangel ","PRP","PRP",2367,0.00246606164704038,"Presidente",2006,"Turno 1"
"Rondônia","José Maria Eymael ","PSDC","PSDC",615,0.000640738450751936,"Presidente",2006,"Turno 1"
"Acre","José Maria Eymael ","PSDC","PSDC",236,0.000245876868906434,"Presidente",2006,"Turno 1"
"Amazonas","José Maria Eymael ","PSDC","PSDC",788,0.000820978697874026,"Presidente",2006,"Turno 1"
"Roraima","José Maria Eymael ","PSDC","PSDC",145,0.000151068415217936,"Presidente",2006,"Turno 1"
"Pará","José Maria Eymael ","PSDC","PSDC",1445,0.00150547489648219,"Presidente",2006,"Turno 1"
"Amapá","José Maria Eymael ","PSDC","PSDC",166,0.000172947289146051,"Presidente",2006,"Turno 1"
"Tocantins","José Maria Eymael ","PSDC","PSDC",216,0.000225039846117753,"Presidente",2006,"Turno 1"
"Maranhão","José Maria Eymael ","PSDC","PSDC",1383,0.00144088012583728,"Presidente",2006,"Turno 1"
"Piauí","José Maria Eymael ","PSDC","PSDC",517,0.0005386370390874,"Presidente",2006,"Turno 1"
"Ceará","José Maria Eymael ","PSDC","PSDC",2633,0.00274319405012983,"Presidente",2006,"Turno 1"
"R. G. do Norte","José Maria Eymael ","PSDC","PSDC",897,0.000934540472072336,"Presidente",2006,"Turno 1"
"Paraíba","José Maria Eymael ","PSDC","PSDC",1144,0.00119187770351254,"Presidente",2006,"Turno 1"
"Pernambuco","José Maria Eymael ","PSDC","PSDC",2298,0.00239417391841943,"Presidente",2006,"Turno 1"
"Alagoas","José Maria Eymael ","PSDC","PSDC",380,0.000395903432984936,"Presidente",2006,"Turno 1"
"Sergipe","José Maria Eymael ","PSDC","PSDC",590,0.000614692172266085,"Presidente",2006,"Turno 1"
"Bahia","José Maria Eymael ","PSDC","PSDC",5565,0.00579790159095045,"Presidente",2006,"Turno 1"
"Minas Gerais","José Maria Eymael ","PSDC","PSDC",5164,0.0053801192840374,"Presidente",2006,"Turno 1"
"Espirito Santo","José Maria Eymael ","PSDC","PSDC",927,0.000965796006255358,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","José Maria Eymael ","PSDC","PSDC",9256,0.0096433741466015,"Presidente",2006,"Turno 1"
"São Paulo","José Maria Eymael ","PSDC","PSDC",15710,0.0163674814005088,"Presidente",2006,"Turno 1"
"Paraná","José Maria Eymael ","PSDC","PSDC",3086,0.00321515261629346,"Presidente",2006,"Turno 1"
"Santa Catarina","José Maria Eymael ","PSDC","PSDC",1895,0.00197430790922751,"Presidente",2006,"Turno 1"
"R. G. do Sul","José Maria Eymael ","PSDC","PSDC",3602,0.00375274780424142,"Presidente",2006,"Turno 1"
"Mato Grosso","José Maria Eymael ","PSDC","PSDC",895,0.000932456769793468,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","José Maria Eymael ","PSDC","PSDC",520,0.000541762592505702,"Presidente",2006,"Turno 1"
"Goiás","José Maria Eymael ","PSDC","PSDC",1372,0.00142941976330351,"Presidente",2006,"Turno 1"
"Distrito Federal","José Maria Eymael ","PSDC","PSDC",1718,0.00178990025754769,"Presidente",2006,"Turno 1"
"Rondônia","Luciano Bivar ","PSL","PSL",557,0.000580311084664762,"Presidente",2006,"Turno 1"
"Acre","Luciano Bivar ","PSL","PSL",70,0.000072929579760383,"Presidente",2006,"Turno 1"
"Amazonas","Luciano Bivar ","PSL","PSL",665,0.000692831007723638,"Presidente",2006,"Turno 1"
"Roraima","Luciano Bivar ","PSL","PSL",92,0.0000958503048279319,"Presidente",2006,"Turno 1"
"Pará","Luciano Bivar ","PSL","PSL",1262,0.00131481613796576,"Presidente",2006,"Turno 1"
"Amapá","Luciano Bivar ","PSL","PSL",182,0.000189616907376996,"Presidente",2006,"Turno 1"
"Tocantins","Luciano Bivar ","PSL","PSL",294,0.000306304234993609,"Presidente",2006,"Turno 1"
"Maranhão","Luciano Bivar ","PSL","PSL",1779,0.00185345317705316,"Presidente",2006,"Turno 1"
"Piauí","Luciano Bivar ","PSL","PSL",1134,0.0011814591921182,"Presidente",2006,"Turno 1"
"Ceará","Luciano Bivar ","PSL","PSL",4341,0.00452267579628318,"Presidente",2006,"Turno 1"
"R. G. do Norte","Luciano Bivar ","PSL","PSL",1183,0.00123250989795047,"Presidente",2006,"Turno 1"
"Paraíba","Luciano Bivar ","PSL","PSL",1453,0.00151380970559766,"Presidente",2006,"Turno 1"
"Pernambuco","Luciano Bivar ","PSL","PSL",6321,0.00658554105236258,"Presidente",2006,"Turno 1"
"Alagoas","Luciano Bivar ","PSL","PSL",649,0.000676161389492694,"Presidente",2006,"Turno 1"
"Sergipe","Luciano Bivar ","PSL","PSL",647,0.000674077687213826,"Presidente",2006,"Turno 1"
"Bahia","Luciano Bivar ","PSL","PSL",5319,0.00554160621064967,"Presidente",2006,"Turno 1"
"Minas Gerais","Luciano Bivar ","PSL","PSL",5236,0.00545513256607665,"Presidente",2006,"Turno 1"
"Espirito Santo","Luciano Bivar ","PSL","PSL",992,0.00103351633031857,"Presidente",2006,"Turno 1"
"Rio de Janeiro ","Luciano Bivar ","PSL","PSL",6348,0.0066136710331273,"Presidente",2006,"Turno 1"
"São Paulo","Luciano Bivar ","PSL","PSL",10979,0.0114384836598464,"Presidente",2006,"Turno 1"
"Paraná","Luciano Bivar ","PSL","PSL",3597,0.00374753854854425,"Presidente",2006,"Turno 1"
"Santa Catarina","Luciano Bivar ","PSL","PSL",1974,0.0020566141492428,"Presidente",2006,"Turno 1"
"R. G. do Sul","Luciano Bivar ","PSL","PSL",2699,0.00281195622533248,"Presidente",2006,"Turno 1"
"Mato Grosso","Luciano Bivar ","PSL","PSL",673,0.000701165816839111,"Presidente",2006,"Turno 1"
"Mato Grosso do Sul","Luciano Bivar ","PSL","PSL",486,0.000506339653764945,"Presidente",2006,"Turno 1"
"Goiás","Luciano Bivar ","PSL","PSL",1485,0.00154714894205955,"Presidente",2006,"Turno 1"
